IMSI,MSISDN,IMEI,IP_Address,Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
3108074221203,151236001452,424764092329142,16.81.127.246,260321044450-0700,310,120,310120,95585448,14542137,45445548,310-120-***,310-120-6036-27,4G,IoT Device
2403071846609,467035149033,412247031393605,9.29.1.42,260314095641+0200,240,5,24005,73518881,29898608,17077863,240-05-***,240-05-6374-38,5G,Tablet
3106762386582,151230161803,146185533879426,42.132.75.170,260223101741-0600,310,120,310120,38344247,47932812,11026602,310-120-***,310-120-2164-56,5G,IoT Device
2346983229918,447328091917,730605920198277,34.95.190.99,260305214711+0100,234,30,23430,96754778,25521992,71277331,234-30-***,234-30-6861-57,3G,Tablet
2347661217744,447515657437,550837619824813,131.179.39.253,260312163452+0100,234,30,23430,29522979,82302360,25629327,234-30-***,234-30-9499-52,5G,IoT Device
2404573526407,467049131046,598789952740456,192.114.237.38,260322051319+0100,240,4,24004,43734771,53079648,47557023,240-04-***,240-04-6997-55,5G,Tablet
2066512947299,324663370095,262722411391222,217.189.3.163,260305110915+0100,206,5,20605,69066614,68135965,23266174,206-05-***,206-05-1920-40,5G,Smartphone
2348742231858,447413297570,368198754097181,54.6.172.155,260314124616+0100,234,15,23415,45931508,81781587,59586212,234-15-***,234-15-6687-99,3G,Smartphone
2344818731785,447497642846,838124345192617,126.75.49.120,260221025638+0000,234,30,23430,99309976,57265606,82460652,234-30-***,234-30-3378-91,4G,IoT Device
3100039161028,120211170404,766288438737480,22.144.116.71,260313212800-0600,310,480,310480,60148340,28210476,25840126,310-480-***,310-480-5642-30,5G,IoT Device
3107016316295,161710771967,682869257416606,156.76.21.146,260319121842-0500,310,260,310260,45766894,83571866,55403516,310-260-***,310-260-1761-73,3G,IoT Device
2344988645386,447845126527,657715036731552,220.241.181.242,260313192600+0100,234,20,23420,52414301,46221486,22324722,234-20-***,234-20-3231-46,4G,Smartphone
3108186850634,141585697710,487801003424235,210.178.109.232,260316033233-0600,310,260,310260,92716345,34804889,81204021,310-260-***,310-260-2451-20,3G,Tablet
3103627258618,130511408487,447204472615471,40.16.121.251,260221235222-0500,310,120,310120,32871679,19205695,60397533,310-120-***,310-120-6437-27,4G,Smartphone
2062006119368,324952974802,360622473523584,5.181.186.113,260308115933+0200,206,10,20610,60152016,90191918,68139561,206-10-***,206-10-8450-90,3G,Smartphone
2069169815556,324539604751,950564190424258,6.185.197.147,260223160504+0100,206,10,20610,44867121,62799802,60235093,206-10-***,206-10-7410-17,4G,Tablet
2066853849940,324947727972,786018350927714,104.114.62.17,260315141940+0100,206,5,20605,10057646,13269098,48240777,206-05-***,206-05-6551-71,3G,Tablet
3101736188575,130545216420,225191181808295,6.17.204.40,260319141703-0700,310,120,310120,43822042,94612501,85426437,310-120-***,310-120-9646-73,5G,IoT Device
2345946333817,447884276901,726721547069053,189.135.34.93,260228030108+0000,234,10,23410,36387101,72743060,18248784,234-10-***,234-10-2339-93,3G,Smartphone
2408651436462,467969054521,890621480926712,67.214.38.164,260322115142+0100,240,16,24016,52819870,82082022,46879055,240-16-***,240-16-4724-87,5G,IoT Device
2403073546007,467974076856,462085854925593,122.213.246.31,260318031140+0200,240,24,24024,43133080,44007656,81459574,240-24-***,240-24-7795-17,5G,IoT Device
3102209764653,120275959627,454567582334128,179.253.243.78,260224142359-0700,310,410,310410,42285747,48593440,41978293,310-410-***,310-410-7660-79,3G,Smartphone
3109685753916,161713946893,415583172766163,128.85.106.148,260306082042-0500,310,260,310260,93562114,77364865,47723789,310-260-***,310-260-8557-53,3G,Tablet
2402574815324,467606398180,806719985542060,196.239.115.51,260306113113+0100,240,24,24024,91933056,94155875,91275143,240-24-***,240-24-3484-29,4G,Smartphone
2064935061772,324682075113,502579988657968,40.245.74.248,260303092949+0200,206,1,20601,25090048,11609343,42696764,206-01-***,206-01-1903-72,5G,IoT Device
2067328159543,324524674009,487359700437814,11.246.78.94,260314073513+0100,206,5,20605,19403965,25692692,88361373,206-05-***,206-05-3674-43,3G,Smartphone
2343405130057,447439532791,781485042331671,11.20.180.211,260224010104+0100,234,38,23438,66183194,28388970,90233387,234-38-***,234-38-4673-63,3G,Tablet
3104423352156,120223247468,744281549271855,38.69.110.199,260317134204-0500,310,480,310480,19570356,40860914,72693522,310-480-***,310-480-6460-49,5G,Smartphone
2400878417867,467939369394,898394989572020,58.95.19.95,260225064622+0100,240,8,24008,37640435,52471395,31937894,240-08-***,240-08-8401-86,4G,IoT Device
2406813893313,467963492352,474172109371041,72.82.245.28,260223081523+0100,240,7,24007,72387982,63410680,35023914,240-07-***,240-07-9853-22,3G,Tablet
2346404039762,447318806904,428327258911482,27.209.66.27,260307040923+0000,234,10,23410,19385970,91673847,87372269,234-10-***,234-10-5095-93,3G,Smartphone
2401850166415,467099575681,199298043431532,57.68.29.181,260313043359+0100,240,1,24001,90677906,39824125,22588745,240-01-***,240-01-7156-28,4G,Tablet
2342359634726,447447193916,526600482773087,155.25.89.103,260319010618+0000,234,33,23433,28148594,43817910,11361928,234-33-***,234-33-3198-76,5G,Smartphone
2062540646765,324572775329,251590162365564,159.84.164.15,260322184434+0200,206,10,20610,44696142,24561005,44953588,206-10-***,206-10-9602-15,3G,IoT Device
2063824030922,324934364456,669943113090669,42.108.4.24,260314200526+0100,206,1,20601,51989206,83737712,17123153,206-01-***,206-01-2185-57,5G,Smartphone
2346515717923,447302883492,819879494455074,93.75.42.165,260225051101+0100,234,10,23410,96567211,33010443,92940081,234-10-***,234-10-7411-62,4G,Tablet
2064000105689,324879036496,507819274221696,135.142.67.200,260224182442+0100,206,5,20605,80253509,91458731,32797303,206-05-***,206-05-8993-84,5G,Tablet
3109635722315,130560579481,520089937581001,17.11.30.164,260313171624-0800,310,480,310480,59518662,51172868,51393873,310-480-***,310-480-4833-47,5G,Tablet
3103798480020,130528707896,191082097832250,206.244.100.93,260315064354-0700,310,120,310120,90287546,23989616,59430681,310-120-***,310-120-3942-43,4G,Tablet
2343260175426,447888320991,282597284234839,90.38.211.236,260320125235+0100,234,15,23415,97004362,15048365,66127131,234-15-***,234-15-3601-32,3G,Smartphone
2402785730239,467384771467,413684753909213,50.136.166.233,260224044147+0200,240,8,24008,69385246,15326566,25105237,240-08-***,240-08-7643-99,5G,Tablet
2066947434188,324557651502,229870568645982,109.241.135.192,260222021527+0100,206,20,20620,21537818,87193112,50647161,206-20-***,206-20-5296-11,3G,Smartphone
2406189085403,467032535559,910223635397205,50.208.150.238,260302004800+0200,240,2,24002,65554659,12125032,10414605,240-02-***,240-02-8787-62,3G,IoT Device
3105973967071,120260113032,317720583235433,162.70.52.99,260307110715-0700,310,260,310260,76300558,44822075,52765884,310-260-***,310-260-1036-87,3G,Smartphone
2067412163824,324796223972,473610358439609,51.135.206.111,260316093506+0200,206,10,20610,88989936,60989967,17276111,206-10-***,206-10-7539-14,3G,Tablet
3100710816535,161785153209,329040578353424,119.210.25.76,260319132232-0600,310,120,310120,95826786,91015446,54494677,310-120-***,310-120-1066-54,3G,Tablet
2400648615779,467932469649,328728948963899,4.138.95.70,260220224522+0100,240,8,24008,87497230,65248600,78309936,240-08-***,240-08-3791-97,5G,Smartphone
2409300547642,467394428281,790548493255126,51.210.39.209,260318235741+0100,240,4,24004,63054344,89731465,18803950,240-04-***,240-04-7903-58,5G,IoT Device
3101369086602,130596316501,342447364040341,220.18.227.66,260309203616-0600,310,480,310480,74424065,66065630,10542023,310-480-***,310-480-3575-87,4G,Smartphone
3103864047042,120286647863,588289899430122,180.63.249.238,260307032505-0500,310,260,310260,62027571,91121289,50389391,310-260-***,310-260-9191-71,4G,IoT Device
2408705098221,467625932240,798658924074938,15.95.254.153,260315175133+0200,240,5,24005,42611473,45566367,20733044,240-05-***,240-05-6297-42,3G,Smartphone
3108744029133,130527603921,855245361658064,137.136.238.70,260315173947-0600,310,260,310260,38633308,93974148,78711926,310-260-***,310-260-3384-51,5G,Smartphone
2348663180583,447397690463,524144670773188,58.55.89.191,260318210123+0100,234,38,23438,55347620,93382701,41665325,234-38-***,234-38-2033-27,5G,IoT Device
3104095332433,141506984433,794622029025471,218.217.18.20,260304120349-0800,310,410,310410,99110989,33626476,73530346,310-410-***,310-410-4931-37,4G,IoT Device
2406786892685,467312701183,665156090637055,202.226.221.129,260309024613+0200,240,16,24016,51313944,57947567,64967403,240-16-***,240-16-5114-49,5G,Tablet
2342386145094,447338225814,145236591011905,138.153.110.184,260314230641+0000,234,20,23420,14662526,99128427,50631862,234-20-***,234-20-5471-90,3G,Tablet
2345808106355,447397263445,527380166582476,147.196.42.184,260314022640+0000,234,38,23438,84786997,28265776,52447716,234-38-***,234-38-9892-23,4G,Tablet
2345011600268,447596777619,337251350297637,69.115.33.134,260309171222+0100,234,33,23433,69915620,55824231,56596759,234-33-***,234-33-9172-27,3G,Smartphone
2349366711625,447452293862,870962511879375,131.98.75.59,260226154806+0100,234,33,23433,91379826,43519023,93953161,234-33-***,234-33-5868-39,3G,IoT Device
3105862071389,141577854079,449158285393411,15.157.5.226,260321143018-0600,310,480,310480,34792213,39301128,64759163,310-480-***,310-480-6805-22,3G,Smartphone
2340696720647,447505503750,266507296055704,75.128.234.115,260307230915+0100,234,38,23438,74480967,78228640,69838413,234-38-***,234-38-3966-92,5G,Tablet
2403576856429,467653999095,481051807177416,124.210.190.139,260321180956+0100,240,5,24005,80619883,66702677,75494048,240-05-***,240-05-8858-32,5G,Tablet
2341600804435,447835100670,699320956034530,156.110.65.114,260228055139+0100,234,33,23433,14229798,97895015,71482803,234-33-***,234-33-7462-25,5G,Tablet
2062128133094,324680180875,353524677412600,13.32.124.108,260223101203+0200,206,1,20601,31666291,66853012,94902740,206-01-***,206-01-6892-29,4G,Tablet
3109420624887,161720282536,566709005220538,65.125.37.38,260304223256-0700,310,410,310410,48533879,80303508,18341506,310-410-***,310-410-9404-59,3G,IoT Device
2061619546723,324904418507,193965081383514,96.49.68.195,260303020123+0100,206,5,20605,68536730,43122711,58434908,206-05-***,206-05-6780-23,4G,Tablet
2348547620693,447586737021,900979307617432,48.117.153.218,260318161204+0100,234,30,23430,66497402,50719269,21236542,234-30-***,234-30-7022-78,4G,IoT Device
3105885018299,161709101026,429296199001990,192.106.195.17,260223144733-0600,310,260,310260,70157232,41272998,86160850,310-260-***,310-260-6899-56,3G,Tablet
2346077187297,447334505882,992874240244694,96.183.143.46,260301104227+0000,234,20,23420,94282329,37852201,92322078,234-20-***,234-20-1006-37,5G,Smartphone
3109830421453,161723321301,896793073868226,200.173.64.107,260225121753-0700,310,260,310260,72572583,33226496,43139918,310-260-***,310-260-3438-51,4G,Tablet
2346147562978,447823553184,492616554690488,203.174.116.5,260222154020+0100,234,10,23410,36955277,55085703,62604550,234-10-***,234-10-2046-86,4G,Smartphone
2068017710869,324854065002,364843305641407,88.244.197.176,260221164903+0200,206,20,20620,70867269,24760585,43855486,206-20-***,206-20-2617-65,5G,IoT Device
2061371834979,324922910807,698699428585991,84.191.251.253,260223202101+0100,206,1,20601,92782705,33390221,79022602,206-01-***,206-01-6206-49,3G,Tablet
2063834786264,324816150186,128897085035090,204.247.189.41,260228145801+0100,206,20,20620,98013809,76951770,81702856,206-20-***,206-20-8104-85,4G,Smartphone
3106703470082,151237464622,989621515074762,115.200.170.232,260222103624-0500,310,120,310120,22568519,85632649,83504691,310-120-***,310-120-5178-12,5G,Tablet
2068497071992,324775117144,133616613428756,188.82.81.155,260307161158+0100,206,10,20610,69342096,37032528,25204236,206-10-***,206-10-4760-11,3G,Tablet
2402791261540,467985691039,370946034810033,122.139.243.250,260321084729+0100,240,2,24002,51890982,95809160,55662776,240-02-***,240-02-8620-59,4G,Smartphone
2062165981157,324913678953,693921889280639,62.252.170.129,260306195538+0100,206,1,20601,61290919,99876156,83190838,206-01-***,206-01-8795-49,5G,Smartphone
2067131158250,324943421121,833235982882914,129.49.29.213,260221180401+0200,206,1,20601,56942201,51696350,72837908,206-01-***,206-01-9064-91,3G,IoT Device
2402595432443,467922078105,139863788989408,203.19.63.144,260228230258+0200,240,7,24007,21089636,64402432,94292137,240-07-***,240-07-5068-36,3G,Smartphone
3105107385153,141535679415,486195970946174,2.128.149.198,260228063607-0600,310,260,310260,59294687,52834934,65016481,310-260-***,310-260-4504-61,5G,Smartphone
2065130063409,324812992623,619809941815797,37.94.193.37,260302003432+0200,206,1,20601,69436540,64571628,48553404,206-01-***,206-01-2973-76,4G,Smartphone
2067904755230,324635012329,107585340112493,10.71.34.167,260318063428+0100,206,20,20620,47601094,24252044,94551676,206-20-***,206-20-9692-74,4G,Smartphone
2341108809895,447366593561,462833080081452,196.251.11.156,260304020203+0000,234,15,23415,96243545,83997298,62663062,234-15-***,234-15-2371-31,3G,Tablet
2404707495224,467994989763,863798371600769,60.233.87.75,260309001648+0200,240,4,24004,48784964,21062367,66114626,240-04-***,240-04-2436-71,5G,Tablet
2345063541678,447530445675,965180089818632,164.160.196.8,260222032041+0100,234,10,23410,95890673,50327746,38071604,234-10-***,234-10-2195-54,3G,IoT Device
2061274816269,324952056605,872570839932197,104.246.122.23,260312112724+0200,206,1,20601,46551461,63874876,60296495,206-01-***,206-01-9788-93,4G,Smartphone
3102876197681,130589102087,518088190289936,24.7.72.71,260320212245-0600,310,260,310260,54669602,96512575,12400578,310-260-***,310-260-7094-62,5G,Smartphone
2408825842208,467652077486,164815322563781,54.125.161.147,260318014108+0100,240,2,24002,22056240,98710387,94660254,240-02-***,240-02-1344-78,4G,Tablet
3108557797484,120285228619,808588212726065,100.200.4.4,260318034837-0500,310,480,310480,74173535,68203136,78346533,310-480-***,310-480-3439-66,3G,Smartphone
2061978680428,324978925986,690508462419541,178.60.232.202,260222060012+0200,206,20,20620,93892946,58798377,73445621,206-20-***,206-20-3405-76,3G,Tablet
2407289257655,467314659983,187478524309953,39.222.218.198,260301214250+0200,240,16,24016,31246346,23795815,82690550,240-16-***,240-16-3790-61,5G,Tablet
2068654833880,324871917425,210584388697566,184.241.82.135,260317191247+0100,206,10,20610,99680904,73653676,23582961,206-10-***,206-10-5073-15,4G,IoT Device
3107586139347,141595004418,580490750060307,101.162.248.187,260319053655-0700,310,260,310260,98061208,89912672,79702871,310-260-***,310-260-5918-96,3G,IoT Device
2341565887934,447348693841,368187167078703,206.23.68.48,260319094106+0000,234,30,23430,98390820,35508930,16928569,234-30-***,234-30-4810-45,5G,Tablet
2400606821797,467646705742,100210355008000,145.121.12.30,260322063543+0200,240,2,24002,18409742,80914683,97769269,240-02-***,240-02-2837-74,3G,Tablet
2061990688709,324590423266,399827534564504,197.93.212.52,260228061922+0200,206,1,20601,14472310,74252341,89436539,206-01-***,206-01-7543-33,3G,Smartphone
2340213952076,447535932561,964905278370157,202.168.43.140,260227045413+0000,234,38,23438,74479984,51075026,51724285,234-38-***,234-38-6753-86,3G,Smartphone
2405984847169,467261756826,817842461415501,128.33.139.231,260221084103+0200,240,16,24016,95214073,49650151,55003286,240-16-***,240-16-3492-24,4G,IoT Device
3107337591128,151213188395,542031177016016,64.156.239.154,260311033451-0500,310,120,310120,21593224,98670678,91831874,310-120-***,310-120-5619-96,3G,Smartphone
2342537094206,447599954408,116139839958928,63.75.100.250,260313013610+0100,234,15,23415,28806403,25475664,96534330,234-15-***,234-15-6693-98,3G,Tablet
2343977251883,447489534910,339387626398649,4.158.196.112,260315181345+0100,234,33,23433,39410366,59412928,49540761,234-33-***,234-33-7980-34,3G,IoT Device
2345388223409,447370895743,806223912678282,222.62.227.91,260309010455+0100,234,10,23410,69167734,57344129,87920326,234-10-***,234-10-8330-53,4G,Tablet
3100513146929,161733863458,751536742363628,56.22.141.61,260313011617-0800,310,120,310120,54439930,77461143,48588034,310-120-***,310-120-8631-83,5G,Smartphone
2407386880507,467351152471,807563067100030,43.87.6.152,260317170150+0100,240,7,24007,17017385,42936171,55761683,240-07-***,240-07-7101-72,4G,IoT Device
2068632494878,324660029845,966223175828146,160.34.136.240,260318012621+0200,206,10,20610,94430713,23501377,72488975,206-10-***,206-10-2605-69,5G,Smartphone
2063887217283,324806966884,437188358794931,44.89.246.81,260224150503+0200,206,1,20601,70653268,35966874,36535370,206-01-***,206-01-2367-81,5G,Smartphone
2068072743585,324893287434,283679040502409,112.81.6.148,260306052101+0100,206,1,20601,10694308,57380161,15510113,206-01-***,206-01-7683-32,4G,IoT Device
