IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI
24067XXXXXXXX,4670XXXXXXXX,34753298XXXXXXX,117.121.XXX.XXX,240,30,24030,50000000,35000000,83000000,240-30-XXXX,240-30-XXXX
24016XXXXXXXX,4670XXXXXXXX,70804634XXXXXXX,35.97.XXX.XXX,240,69,24069,89000000,11000000,79000000,240-69-XXXX,240-69-XXXX
24061XXXXXXXX,4670XXXXXXXX,37611607XXXXXXX,22.194.XXX.XXX,240,42,24042,26000000,79000000,96000000,240-42-XXXX,240-42-XXXX
24032XXXXXXXX,4670XXXXXXXX,38956357XXXXXXX,174.58.XXX.XXX,240,60,24060,50000000,18000000,31000000,240-60-XXXX,240-60-XXXX
24093XXXXXXXX,4670XXXXXXXX,65389923XXXXXXX,168.240.XXX.XXX,240,96,24096,56000000,44000000,38000000,240-96-XXXX,240-96-XXXX
24087XXXXXXXX,4670XXXXXXXX,78822237XXXXXXX,199.83.XXX.XXX,240,60,24060,20000000,41000000,57000000,240-60-XXXX,240-60-XXXX
24090XXXXXXXX,4670XXXXXXXX,72241739XXXXXXX,218.127.XXX.XXX,240,11,24011,69000000,28000000,96000000,240-11-XXXX,240-11-XXXX
24015XXXXXXXX,4670XXXXXXXX,43674747XXXXXXX,216.245.XXX.XXX,240,36,24036,57000000,18000000,77000000,240-36-XXXX,240-36-XXXX
24019XXXXXXXX,4670XXXXXXXX,79234742XXXXXXX,69.177.XXX.XXX,240,84,24084,19000000,56000000,96000000,240-84-XXXX,240-84-XXXX
24011XXXXXXXX,4670XXXXXXXX,24848120XXXXXXX,21.217.XXX.XXX,240,82,24082,85000000,49000000,37000000,240-82-XXXX,240-82-XXXX
24059XXXXXXXX,4670XXXXXXXX,77752292XXXXXXX,108.48.XXX.XXX,240,94,24094,21000000,90000000,35000000,240-94-XXXX,240-94-XXXX
24039XXXXXXXX,4670XXXXXXXX,97646916XXXXXXX,183.177.XXX.XXX,240,88,24088,52000000,92000000,73000000,240-88-XXXX,240-88-XXXX
24096XXXXXXXX,4670XXXXXXXX,29470391XXXXXXX,90.220.XXX.XXX,240,82,24082,22000000,52000000,20000000,240-82-XXXX,240-82-XXXX
24004XXXXXXXX,4670XXXXXXXX,98972446XXXXXXX,87.225.XXX.XXX,240,12,24012,34000000,59000000,61000000,240-12-XXXX,240-12-XXXX
24080XXXXXXXX,4670XXXXXXXX,84356012XXXXXXX,68.55.XXX.XXX,240,82,24082,37000000,98000000,26000000,240-82-XXXX,240-82-XXXX
24095XXXXXXXX,4670XXXXXXXX,42361971XXXXXXX,86.125.XXX.XXX,240,85,24085,70000000,10000000,43000000,240-85-XXXX,240-85-XXXX
24056XXXXXXXX,4670XXXXXXXX,53903273XXXXXXX,204.120.XXX.XXX,240,88,24088,68000000,35000000,39000000,240-88-XXXX,240-88-XXXX
24024XXXXXXXX,4670XXXXXXXX,74582073XXXXXXX,87.203.XXX.XXX,240,60,24060,78000000,87000000,33000000,240-60-XXXX,240-60-XXXX
24042XXXXXXXX,4670XXXXXXXX,39517855XXXXXXX,193.91.XXX.XXX,240,52,24052,30000000,97000000,57000000,240-52-XXXX,240-52-XXXX
24075XXXXXXXX,4670XXXXXXXX,10735415XXXXXXX,170.111.XXX.XXX,240,82,24082,43000000,77000000,25000000,240-82-XXXX,240-82-XXXX
24006XXXXXXXX,4670XXXXXXXX,73901035XXXXXXX,192.34.XXX.XXX,240,36,24036,33000000,13000000,79000000,240-36-XXXX,240-36-XXXX
24049XXXXXXXX,4670XXXXXXXX,17837612XXXXXXX,59.90.XXX.XXX,240,90,24090,96000000,56000000,66000000,240-90-XXXX,240-90-XXXX
24004XXXXXXXX,4670XXXXXXXX,24189678XXXXXXX,66.202.XXX.XXX,240,93,24093,59000000,56000000,36000000,240-93-XXXX,240-93-XXXX
24061XXXXXXXX,4670XXXXXXXX,47225148XXXXXXX,183.70.XXX.XXX,240,4,24004,88000000,32000000,35000000,240-04-XXXX,240-04-XXXX
24017XXXXXXXX,4670XXXXXXXX,75278064XXXXXXX,201.195.XXX.XXX,240,5,24005,19000000,87000000,90000000,240-05-XXXX,240-05-XXXX
24054XXXXXXXX,4670XXXXXXXX,26819700XXXXXXX,72.182.XXX.XXX,240,96,24096,86000000,69000000,83000000,240-96-XXXX,240-96-XXXX
24074XXXXXXXX,4670XXXXXXXX,25189723XXXXXXX,102.33.XXX.XXX,240,80,24080,68000000,12000000,36000000,240-80-XXXX,240-80-XXXX
24015XXXXXXXX,4670XXXXXXXX,34016781XXXXXXX,29.196.XXX.XXX,240,34,24034,84000000,62000000,13000000,240-34-XXXX,240-34-XXXX
24043XXXXXXXX,4670XXXXXXXX,49984755XXXXXXX,128.240.XXX.XXX,240,52,24052,24000000,67000000,58000000,240-52-XXXX,240-52-XXXX
24032XXXXXXXX,4670XXXXXXXX,80158227XXXXXXX,94.247.XXX.XXX,240,36,24036,16000000,35000000,75000000,240-36-XXXX,240-36-XXXX
24021XXXXXXXX,4670XXXXXXXX,49336218XXXXXXX,120.177.XXX.XXX,240,94,24094,23000000,69000000,11000000,240-94-XXXX,240-94-XXXX
24009XXXXXXXX,4670XXXXXXXX,63384107XXXXXXX,217.254.XXX.XXX,240,34,24034,86000000,11000000,56000000,240-34-XXXX,240-34-XXXX
24088XXXXXXXX,4670XXXXXXXX,38279563XXXXXXX,3.79.XXX.XXX,240,96,24096,77000000,78000000,45000000,240-96-XXXX,240-96-XXXX
24075XXXXXXXX,4670XXXXXXXX,44884856XXXXXXX,142.135.XXX.XXX,240,69,24069,45000000,12000000,53000000,240-69-XXXX,240-69-XXXX
24026XXXXXXXX,4670XXXXXXXX,38135147XXXXXXX,162.64.XXX.XXX,240,11,24011,13000000,13000000,47000000,240-11-XXXX,240-11-XXXX
24085XXXXXXXX,4670XXXXXXXX,42010787XXXXXXX,167.126.XXX.XXX,240,29,24029,75000000,18000000,37000000,240-29-XXXX,240-29-XXXX
24070XXXXXXXX,4670XXXXXXXX,25438886XXXXXXX,45.167.XXX.XXX,240,48,24048,20000000,78000000,91000000,240-48-XXXX,240-48-XXXX
24020XXXXXXXX,4670XXXXXXXX,68088735XXXXXXX,221.48.XXX.XXX,240,49,24049,78000000,80000000,53000000,240-49-XXXX,240-49-XXXX
24093XXXXXXXX,4670XXXXXXXX,73977587XXXXXXX,48.116.XXX.XXX,240,49,24049,46000000,92000000,95000000,240-49-XXXX,240-49-XXXX
24016XXXXXXXX,4670XXXXXXXX,66320350XXXXXXX,126.241.XXX.XXX,240,90,24090,73000000,20000000,52000000,240-90-XXXX,240-90-XXXX
24037XXXXXXXX,4670XXXXXXXX,47607141XXXXXXX,189.58.XXX.XXX,240,85,24085,40000000,83000000,28000000,240-85-XXXX,240-85-XXXX
24060XXXXXXXX,4670XXXXXXXX,85824868XXXXXXX,172.180.XXX.XXX,240,11,24011,40000000,91000000,86000000,240-11-XXXX,240-11-XXXX
24059XXXXXXXX,4670XXXXXXXX,35098647XXXXXXX,202.72.XXX.XXX,240,35,24035,23000000,93000000,69000000,240-35-XXXX,240-35-XXXX
24016XXXXXXXX,4670XXXXXXXX,15563061XXXXXXX,193.103.XXX.XXX,240,86,24086,38000000,57000000,56000000,240-86-XXXX,240-86-XXXX
24088XXXXXXXX,4670XXXXXXXX,95052499XXXXXXX,161.82.XXX.XXX,240,4,24004,72000000,74000000,85000000,240-04-XXXX,240-04-XXXX
24003XXXXXXXX,4670XXXXXXXX,46612677XXXXXXX,100.146.XXX.XXX,240,84,24084,22000000,94000000,56000000,240-84-XXXX,240-84-XXXX
24020XXXXXXXX,4670XXXXXXXX,65555478XXXXXXX,85.68.XXX.XXX,240,96,24096,78000000,40000000,21000000,240-96-XXXX,240-96-XXXX
24058XXXXXXXX,4670XXXXXXXX,48305551XXXXXXX,86.131.XXX.XXX,240,42,24042,96000000,50000000,36000000,240-42-XXXX,240-42-XXXX
24046XXXXXXXX,4670XXXXXXXX,35745065XXXXXXX,188.231.XXX.XXX,240,69,24069,83000000,29000000,16000000,240-69-XXXX,240-69-XXXX
24049XXXXXXXX,4670XXXXXXXX,12535402XXXXXXX,114.238.XXX.XXX,240,12,24012,35000000,48000000,83000000,240-12-XXXX,240-12-XXXX
24091XXXXXXXX,4670XXXXXXXX,75624913XXXXXXX,82.254.XXX.XXX,240,80,24080,93000000,41000000,74000000,240-80-XXXX,240-80-XXXX
24002XXXXXXXX,4670XXXXXXXX,35899976XXXXXXX,100.220.XXX.XXX,240,82,24082,98000000,66000000,68000000,240-82-XXXX,240-82-XXXX
24038XXXXXXXX,4670XXXXXXXX,11950690XXXXXXX,23.190.XXX.XXX,240,46,24046,56000000,94000000,13000000,240-46-XXXX,240-46-XXXX
24056XXXXXXXX,4670XXXXXXXX,51625164XXXXXXX,41.176.XXX.XXX,240,5,24005,38000000,88000000,98000000,240-05-XXXX,240-05-XXXX
24035XXXXXXXX,4670XXXXXXXX,76384149XXXXXXX,35.222.XXX.XXX,240,90,24090,69000000,85000000,40000000,240-90-XXXX,240-90-XXXX
24097XXXXXXXX,4670XXXXXXXX,93516107XXXXXXX,49.120.XXX.XXX,240,18,24018,82000000,18000000,23000000,240-18-XXXX,240-18-XXXX
24037XXXXXXXX,4670XXXXXXXX,57060974XXXXXXX,192.155.XXX.XXX,240,55,24055,78000000,33000000,91000000,240-55-XXXX,240-55-XXXX
24067XXXXXXXX,4670XXXXXXXX,52447503XXXXXXX,91.121.XXX.XXX,240,4,24004,93000000,35000000,45000000,240-04-XXXX,240-04-XXXX
24058XXXXXXXX,4670XXXXXXXX,26373787XXXXXXX,23.2.XXX.XXX,240,90,24090,13000000,67000000,50000000,240-90-XXXX,240-90-XXXX
24004XXXXXXXX,4670XXXXXXXX,67912164XXXXXXX,197.1.XXX.XXX,240,29,24029,55000000,18000000,23000000,240-29-XXXX,240-29-XXXX
24025XXXXXXXX,4670XXXXXXXX,10738022XXXXXXX,214.63.XXX.XXX,240,90,24090,66000000,80000000,70000000,240-90-XXXX,240-90-XXXX
24024XXXXXXXX,4670XXXXXXXX,79262833XXXXXXX,5.106.XXX.XXX,240,80,24080,97000000,12000000,75000000,240-80-XXXX,240-80-XXXX
24066XXXXXXXX,4670XXXXXXXX,95493599XXXXXXX,46.149.XXX.XXX,240,98,24098,79000000,76000000,54000000,240-98-XXXX,240-98-XXXX
24056XXXXXXXX,4670XXXXXXXX,94657276XXXXXXX,51.17.XXX.XXX,240,5,24005,92000000,30000000,24000000,240-05-XXXX,240-05-XXXX
24048XXXXXXXX,4670XXXXXXXX,53071673XXXXXXX,40.211.XXX.XXX,240,4,24004,80000000,50000000,45000000,240-04-XXXX,240-04-XXXX
24098XXXXXXXX,4670XXXXXXXX,58773602XXXXXXX,6.165.XXX.XXX,240,30,24030,29000000,90000000,36000000,240-30-XXXX,240-30-XXXX
24082XXXXXXXX,4670XXXXXXXX,46906230XXXXXXX,60.131.XXX.XXX,240,98,24098,29000000,80000000,38000000,240-98-XXXX,240-98-XXXX
24060XXXXXXXX,4670XXXXXXXX,47664856XXXXXXX,164.109.XXX.XXX,240,86,24086,53000000,26000000,58000000,240-86-XXXX,240-86-XXXX
24035XXXXXXXX,4670XXXXXXXX,56212101XXXXXXX,153.46.XXX.XXX,240,73,24073,52000000,43000000,22000000,240-73-XXXX,240-73-XXXX
24086XXXXXXXX,4670XXXXXXXX,27964332XXXXXXX,53.121.XXX.XXX,240,11,24011,41000000,50000000,18000000,240-11-XXXX,240-11-XXXX
24071XXXXXXXX,4670XXXXXXXX,26868489XXXXXXX,55.79.XXX.XXX,240,84,24084,72000000,28000000,65000000,240-84-XXXX,240-84-XXXX
24010XXXXXXXX,4670XXXXXXXX,63211298XXXXXXX,203.168.XXX.XXX,240,88,24088,12000000,72000000,63000000,240-88-XXXX,240-88-XXXX
24066XXXXXXXX,4670XXXXXXXX,78024349XXXXXXX,102.187.XXX.XXX,240,34,24034,87000000,45000000,34000000,240-34-XXXX,240-34-XXXX
24049XXXXXXXX,4670XXXXXXXX,27823747XXXXXXX,176.79.XXX.XXX,240,88,24088,53000000,95000000,75000000,240-88-XXXX,240-88-XXXX
24087XXXXXXXX,4670XXXXXXXX,73269135XXXXXXX,149.84.XXX.XXX,240,85,24085,67000000,26000000,37000000,240-85-XXXX,240-85-XXXX
24044XXXXXXXX,4670XXXXXXXX,42492037XXXXXXX,218.98.XXX.XXX,240,96,24096,78000000,89000000,35000000,240-96-XXXX,240-96-XXXX
24038XXXXXXXX,4670XXXXXXXX,84179844XXXXXXX,95.147.XXX.XXX,240,29,24029,38000000,36000000,63000000,240-29-XXXX,240-29-XXXX
24049XXXXXXXX,4670XXXXXXXX,22865193XXXXXXX,147.206.XXX.XXX,240,82,24082,45000000,73000000,95000000,240-82-XXXX,240-82-XXXX
24037XXXXXXXX,4670XXXXXXXX,93369148XXXXXXX,179.65.XXX.XXX,240,33,24033,51000000,25000000,18000000,240-33-XXXX,240-33-XXXX
24081XXXXXXXX,4670XXXXXXXX,21539597XXXXXXX,211.48.XXX.XXX,240,34,24034,29000000,85000000,65000000,240-34-XXXX,240-34-XXXX
24029XXXXXXXX,4670XXXXXXXX,13041969XXXXXXX,200.102.XXX.XXX,240,90,24090,46000000,54000000,24000000,240-90-XXXX,240-90-XXXX
24007XXXXXXXX,4670XXXXXXXX,77895037XXXXXXX,28.105.XXX.XXX,240,48,24048,42000000,17000000,35000000,240-48-XXXX,240-48-XXXX
24058XXXXXXXX,4670XXXXXXXX,86391123XXXXXXX,65.56.XXX.XXX,240,52,24052,74000000,70000000,12000000,240-52-XXXX,240-52-XXXX
24060XXXXXXXX,4670XXXXXXXX,96985356XXXXXXX,82.224.XXX.XXX,240,88,24088,73000000,77000000,65000000,240-88-XXXX,240-88-XXXX
24062XXXXXXXX,4670XXXXXXXX,84134604XXXXXXX,156.125.XXX.XXX,240,85,24085,85000000,12000000,11000000,240-85-XXXX,240-85-XXXX
24043XXXXXXXX,4670XXXXXXXX,99158272XXXXXXX,131.116.XXX.XXX,240,84,24084,59000000,82000000,33000000,240-84-XXXX,240-84-XXXX
24076XXXXXXXX,4670XXXXXXXX,51886895XXXXXXX,139.86.XXX.XXX,240,36,24036,78000000,32000000,71000000,240-36-XXXX,240-36-XXXX
24015XXXXXXXX,4670XXXXXXXX,67496907XXXXXXX,104.97.XXX.XXX,240,95,24095,66000000,98000000,47000000,240-95-XXXX,240-95-XXXX
24018XXXXXXXX,4670XXXXXXXX,20038039XXXXXXX,55.189.XXX.XXX,240,42,24042,27000000,39000000,37000000,240-42-XXXX,240-42-XXXX
24061XXXXXXXX,4670XXXXXXXX,67868412XXXXXXX,218.21.XXX.XXX,240,49,24049,73000000,26000000,27000000,240-49-XXXX,240-49-XXXX
24043XXXXXXXX,4670XXXXXXXX,44469705XXXXXXX,164.73.XXX.XXX,240,46,24046,89000000,75000000,58000000,240-46-XXXX,240-46-XXXX
24048XXXXXXXX,4670XXXXXXXX,92121511XXXXXXX,133.82.XXX.XXX,240,29,24029,64000000,74000000,41000000,240-29-XXXX,240-29-XXXX
24026XXXXXXXX,4670XXXXXXXX,19947298XXXXXXX,128.10.XXX.XXX,240,82,24082,93000000,47000000,13000000,240-82-XXXX,240-82-XXXX
24063XXXXXXXX,4670XXXXXXXX,13695821XXXXXXX,212.83.XXX.XXX,240,25,24025,70000000,70000000,64000000,240-25-XXXX,240-25-XXXX
24064XXXXXXXX,4670XXXXXXXX,88050462XXXXXXX,98.130.XXX.XXX,240,86,24086,14000000,70000000,14000000,240-86-XXXX,240-86-XXXX
24091XXXXXXXX,4670XXXXXXXX,71646480XXXXXXX,165.183.XXX.XXX,240,84,24084,51000000,64000000,28000000,240-84-XXXX,240-84-XXXX
24055XXXXXXXX,4670XXXXXXXX,46462936XXXXXXX,209.231.XXX.XXX,240,29,24029,19000000,65000000,20000000,240-29-XXXX,240-29-XXXX
24004XXXXXXXX,4670XXXXXXXX,83263591XXXXXXX,90.187.XXX.XXX,240,52,24052,99000000,42000000,11000000,240-52-XXXX,240-52-XXXX
24065XXXXXXXX,4670XXXXXXXX,63037431XXXXXXX,177.159.XXX.XXX,240,80,24080,44000000,90000000,66000000,240-80-XXXX,240-80-XXXX
24005XXXXXXXX,4670XXXXXXXX,48578393XXXXXXX,71.26.XXX.XXX,240,69,24069,29000000,76000000,28000000,240-69-XXXX,240-69-XXXX
24076XXXXXXXX,4670XXXXXXXX,25512069XXXXXXX,43.183.XXX.XXX,240,86,24086,65000000,21000000,46000000,240-86-XXXX,240-86-XXXX
24021XXXXXXXX,4670XXXXXXXX,74237972XXXXXXX,219.26.XXX.XXX,240,36,24036,91000000,70000000,15000000,240-36-XXXX,240-36-XXXX
24033XXXXXXXX,4670XXXXXXXX,44445450XXXXXXX,195.9.XXX.XXX,240,69,24069,11000000,57000000,60000000,240-69-XXXX,240-69-XXXX
24062XXXXXXXX,4670XXXXXXXX,96605554XXXXXXX,26.223.XXX.XXX,240,12,24012,84000000,24000000,58000000,240-12-XXXX,240-12-XXXX
24075XXXXXXXX,4670XXXXXXXX,29674364XXXXXXX,82.20.XXX.XXX,240,96,24096,30000000,19000000,96000000,240-96-XXXX,240-96-XXXX
24092XXXXXXXX,4670XXXXXXXX,43575253XXXXXXX,95.130.XXX.XXX,240,90,24090,45000000,67000000,38000000,240-90-XXXX,240-90-XXXX
24066XXXXXXXX,4670XXXXXXXX,18367516XXXXXXX,92.89.XXX.XXX,240,55,24055,59000000,83000000,30000000,240-55-XXXX,240-55-XXXX
24083XXXXXXXX,4670XXXXXXXX,79807379XXXXXXX,136.67.XXX.XXX,240,33,24033,25000000,97000000,53000000,240-33-XXXX,240-33-XXXX
24093XXXXXXXX,4670XXXXXXXX,41321026XXXXXXX,17.149.XXX.XXX,240,36,24036,22000000,50000000,43000000,240-36-XXXX,240-36-XXXX
24007XXXXXXXX,4670XXXXXXXX,36670795XXXXXXX,206.237.XXX.XXX,240,98,24098,56000000,81000000,73000000,240-98-XXXX,240-98-XXXX
24038XXXXXXXX,4670XXXXXXXX,40760541XXXXXXX,142.194.XXX.XXX,240,25,24025,50000000,72000000,31000000,240-25-XXXX,240-25-XXXX
24043XXXXXXXX,4670XXXXXXXX,79218643XXXXXXX,132.53.XXX.XXX,240,93,24093,70000000,72000000,79000000,240-93-XXXX,240-93-XXXX
24085XXXXXXXX,4670XXXXXXXX,74311549XXXXXXX,89.33.XXX.XXX,240,82,24082,77000000,72000000,79000000,240-82-XXXX,240-82-XXXX
24004XXXXXXXX,4670XXXXXXXX,57114700XXXXXXX,45.214.XXX.XXX,240,55,24055,70000000,57000000,69000000,240-55-XXXX,240-55-XXXX
24044XXXXXXXX,4670XXXXXXXX,58602738XXXXXXX,194.12.XXX.XXX,240,12,24012,43000000,34000000,67000000,240-12-XXXX,240-12-XXXX
24084XXXXXXXX,4670XXXXXXXX,94690558XXXXXXX,102.121.XXX.XXX,240,5,24005,41000000,70000000,35000000,240-05-XXXX,240-05-XXXX
24090XXXXXXXX,4670XXXXXXXX,54891323XXXXXXX,86.73.XXX.XXX,240,5,24005,27000000,57000000,91000000,240-05-XXXX,240-05-XXXX
24051XXXXXXXX,4670XXXXXXXX,54145775XXXXXXX,66.2.XXX.XXX,240,5,24005,71000000,93000000,34000000,240-05-XXXX,240-05-XXXX
24038XXXXXXXX,4670XXXXXXXX,82477914XXXXXXX,221.181.XXX.XXX,240,76,24076,39000000,70000000,77000000,240-76-XXXX,240-76-XXXX
24033XXXXXXXX,4670XXXXXXXX,24553233XXXXXXX,82.48.XXX.XXX,240,69,24069,34000000,75000000,73000000,240-69-XXXX,240-69-XXXX
24036XXXXXXXX,4670XXXXXXXX,90336241XXXXXXX,83.49.XXX.XXX,240,95,24095,56000000,14000000,30000000,240-95-XXXX,240-95-XXXX
24072XXXXXXXX,4670XXXXXXXX,96464404XXXXXXX,134.0.XXX.XXX,240,29,24029,18000000,92000000,71000000,240-29-XXXX,240-29-XXXX
24037XXXXXXXX,4670XXXXXXXX,19982153XXXXXXX,202.172.XXX.XXX,240,73,24073,75000000,20000000,56000000,240-73-XXXX,240-73-XXXX
24089XXXXXXXX,4670XXXXXXXX,69783591XXXXXXX,213.147.XXX.XXX,240,11,24011,94000000,66000000,29000000,240-11-XXXX,240-11-XXXX
24027XXXXXXXX,4670XXXXXXXX,40109165XXXXXXX,203.219.XXX.XXX,240,25,24025,16000000,16000000,89000000,240-25-XXXX,240-25-XXXX
24052XXXXXXXX,4670XXXXXXXX,53068346XXXXXXX,47.151.XXX.XXX,240,42,24042,30000000,80000000,33000000,240-42-XXXX,240-42-XXXX
24012XXXXXXXX,4670XXXXXXXX,20300851XXXXXXX,218.229.XXX.XXX,240,80,24080,24000000,81000000,32000000,240-80-XXXX,240-80-XXXX
24035XXXXXXXX,4670XXXXXXXX,37051661XXXXXXX,109.200.XXX.XXX,240,60,24060,72000000,67000000,47000000,240-60-XXXX,240-60-XXXX
24099XXXXXXXX,4670XXXXXXXX,87024682XXXXXXX,34.32.XXX.XXX,240,87,24087,15000000,70000000,88000000,240-87-XXXX,240-87-XXXX
24014XXXXXXXX,4670XXXXXXXX,66682355XXXXXXX,95.41.XXX.XXX,240,36,24036,59000000,38000000,49000000,240-36-XXXX,240-36-XXXX
24082XXXXXXXX,4670XXXXXXXX,81679718XXXXXXX,128.213.XXX.XXX,240,87,24087,58000000,22000000,82000000,240-87-XXXX,240-87-XXXX
24029XXXXXXXX,4670XXXXXXXX,69900411XXXXXXX,153.117.XXX.XXX,240,86,24086,48000000,86000000,17000000,240-86-XXXX,240-86-XXXX
24043XXXXXXXX,4670XXXXXXXX,29992832XXXXXXX,131.195.XXX.XXX,240,55,24055,45000000,29000000,52000000,240-55-XXXX,240-55-XXXX
24059XXXXXXXX,4670XXXXXXXX,68073032XXXXXXX,88.194.XXX.XXX,240,87,24087,52000000,71000000,38000000,240-87-XXXX,240-87-XXXX
24082XXXXXXXX,4670XXXXXXXX,96219455XXXXXXX,191.71.XXX.XXX,240,82,24082,92000000,25000000,13000000,240-82-XXXX,240-82-XXXX
24030XXXXXXXX,4670XXXXXXXX,67379144XXXXXXX,121.238.XXX.XXX,240,11,24011,73000000,67000000,28000000,240-11-XXXX,240-11-XXXX
24075XXXXXXXX,4670XXXXXXXX,21698287XXXXXXX,198.196.XXX.XXX,240,11,24011,40000000,26000000,98000000,240-11-XXXX,240-11-XXXX
24094XXXXXXXX,4670XXXXXXXX,85321595XXXXXXX,136.5.XXX.XXX,240,69,24069,12000000,52000000,19000000,240-69-XXXX,240-69-XXXX
24077XXXXXXXX,4670XXXXXXXX,57374907XXXXXXX,182.248.XXX.XXX,240,96,24096,77000000,27000000,13000000,240-96-XXXX,240-96-XXXX
24055XXXXXXXX,4670XXXXXXXX,56709876XXXXXXX,146.126.XXX.XXX,240,49,24049,27000000,83000000,31000000,240-49-XXXX,240-49-XXXX
24095XXXXXXXX,4670XXXXXXXX,66110747XXXXXXX,55.255.XXX.XXX,240,20,24020,33000000,26000000,21000000,240-20-XXXX,240-20-XXXX
24032XXXXXXXX,4670XXXXXXXX,60094535XXXXXXX,208.168.XXX.XXX,240,5,24005,64000000,75000000,50000000,240-05-XXXX,240-05-XXXX
24082XXXXXXXX,4670XXXXXXXX,37401234XXXXXXX,95.104.XXX.XXX,240,20,24020,13000000,62000000,14000000,240-20-XXXX,240-20-XXXX
24039XXXXXXXX,4670XXXXXXXX,75780778XXXXXXX,21.7.XXX.XXX,240,96,24096,49000000,81000000,16000000,240-96-XXXX,240-96-XXXX
24026XXXXXXXX,4670XXXXXXXX,68613525XXXXXXX,32.131.XXX.XXX,240,96,24096,58000000,26000000,68000000,240-96-XXXX,240-96-XXXX
24088XXXXXXXX,4670XXXXXXXX,33933619XXXXXXX,117.145.XXX.XXX,240,86,24086,47000000,35000000,28000000,240-86-XXXX,240-86-XXXX
24034XXXXXXXX,4670XXXXXXXX,67532887XXXXXXX,172.149.XXX.XXX,240,83,24083,40000000,94000000,51000000,240-83-XXXX,240-83-XXXX
24006XXXXXXXX,4670XXXXXXXX,50962859XXXXXXX,28.36.XXX.XXX,240,34,24034,31000000,95000000,28000000,240-34-XXXX,240-34-XXXX
24079XXXXXXXX,4670XXXXXXXX,62631660XXXXXXX,40.82.XXX.XXX,240,76,24076,78000000,60000000,45000000,240-76-XXXX,240-76-XXXX
24085XXXXXXXX,4670XXXXXXXX,78942475XXXXXXX,213.224.XXX.XXX,240,93,24093,16000000,85000000,21000000,240-93-XXXX,240-93-XXXX
24076XXXXXXXX,4670XXXXXXXX,16252734XXXXXXX,61.102.XXX.XXX,240,93,24093,19000000,23000000,96000000,240-93-XXXX,240-93-XXXX
24081XXXXXXXX,4670XXXXXXXX,89226202XXXXXXX,5.120.XXX.XXX,240,20,24020,97000000,83000000,16000000,240-20-XXXX,240-20-XXXX
24089XXXXXXXX,4670XXXXXXXX,77312788XXXXXXX,139.244.XXX.XXX,240,60,24060,46000000,22000000,23000000,240-60-XXXX,240-60-XXXX
24010XXXXXXXX,4670XXXXXXXX,67205485XXXXXXX,137.144.XXX.XXX,240,90,24090,73000000,48000000,63000000,240-90-XXXX,240-90-XXXX
24060XXXXXXXX,4670XXXXXXXX,36477155XXXXXXX,115.138.XXX.XXX,240,11,24011,63000000,40000000,21000000,240-11-XXXX,240-11-XXXX
24078XXXXXXXX,4670XXXXXXXX,71199017XXXXXXX,38.24.XXX.XXX,240,96,24096,39000000,72000000,80000000,240-96-XXXX,240-96-XXXX
24085XXXXXXXX,4670XXXXXXXX,65573788XXXXXXX,66.11.XXX.XXX,240,5,24005,69000000,45000000,89000000,240-05-XXXX,240-05-XXXX
24054XXXXXXXX,4670XXXXXXXX,59307769XXXXXXX,154.254.XXX.XXX,240,29,24029,36000000,76000000,79000000,240-29-XXXX,240-29-XXXX
24009XXXXXXXX,4670XXXXXXXX,80110458XXXXXXX,170.47.XXX.XXX,240,82,24082,52000000,39000000,85000000,240-82-XXXX,240-82-XXXX
24070XXXXXXXX,4670XXXXXXXX,70975647XXXXXXX,32.92.XXX.XXX,240,49,24049,32000000,42000000,24000000,240-49-XXXX,240-49-XXXX
24078XXXXXXXX,4670XXXXXXXX,35391915XXXXXXX,154.127.XXX.XXX,240,29,24029,68000000,97000000,65000000,240-29-XXXX,240-29-XXXX
24094XXXXXXXX,4670XXXXXXXX,24600182XXXXXXX,11.227.XXX.XXX,240,96,24096,78000000,76000000,84000000,240-96-XXXX,240-96-XXXX
24049XXXXXXXX,4670XXXXXXXX,26088812XXXXXXX,71.119.XXX.XXX,240,35,24035,15000000,15000000,10000000,240-35-XXXX,240-35-XXXX
24040XXXXXXXX,4670XXXXXXXX,12302022XXXXXXX,89.32.XXX.XXX,240,34,24034,64000000,32000000,69000000,240-34-XXXX,240-34-XXXX
24023XXXXXXXX,4670XXXXXXXX,98676009XXXXXXX,20.90.XXX.XXX,240,88,24088,97000000,14000000,97000000,240-88-XXXX,240-88-XXXX
24045XXXXXXXX,4670XXXXXXXX,36656853XXXXXXX,128.106.XXX.XXX,240,52,24052,99000000,82000000,88000000,240-52-XXXX,240-52-XXXX
24055XXXXXXXX,4670XXXXXXXX,66226697XXXXXXX,126.171.XXX.XXX,240,36,24036,35000000,64000000,16000000,240-36-XXXX,240-36-XXXX
24007XXXXXXXX,4670XXXXXXXX,80436208XXXXXXX,202.233.XXX.XXX,240,84,24084,14000000,64000000,45000000,240-84-XXXX,240-84-XXXX
24032XXXXXXXX,4670XXXXXXXX,49725674XXXXXXX,60.223.XXX.XXX,240,4,24004,44000000,16000000,14000000,240-04-XXXX,240-04-XXXX
24010XXXXXXXX,4670XXXXXXXX,24308242XXXXXXX,43.232.XXX.XXX,240,49,24049,16000000,64000000,68000000,240-49-XXXX,240-49-XXXX
